Mun_id,Municipio,Poblacion_total,Porcentaje_pob_ext,Nacimiento_extranjero,Unión Europea ,Resto de Europa,África,América del Norte,América Central y del Caribe,América del Sur,Otros países de América_x,Asia,Oceanía,Albania,Austria,Belgica,Bulgaria,Chipre,Dinamarca,España,Finlandia,Francia,Grecia,Hungría,Irlanda,Islandia,Italia,Liechtenstein,Luxemburgo,Malta,Mónaco,Noruega,Países Bajos,Polonia,Portugal,Andorra,Reino Unido,Alemania,Rumanía,San Marino,Santa Sede,Suecia,Suiza,Ucrania,Letonia,Moldavia,Belarús,Georgia,Estonia,Lituania,República Checa,Eslovaquia,Bosnia y Herzegovina,Croacia,Eslovenia,Armenia,Rusia,Macedonia,Serbia,Montenegro,Otros países de Europa,Burkina Faso,Angola,Argelia,Benin,Botswana,Burundi,Cabo Verde,Camerún,Comoras,Congo,Costa de Marfil,Djibouti,Egipto,Etiopía,Gabón,Gambia,Ghana,Guinea,Guinea Bissau,Guinea Ecuatorial,Kenia,Lesotho,Liberia,Libia,Madagascar,Malawi,Mali,Marruecos,Mauricio,Mauritania,Mozambique,Namibia,Níger,Nigeria,República Centroafricana,Sudáfrica,Rwanda,Santo Tomé y Príncipe,Senegal,Seychelles,Sierra Leona,Somalia,Sudán,Swazilandia,Tanzania,Chad,Togo,Túnez,Uganda,República Democrática del Congo,Zambia,Zimbabwe,Eritrea,Sudán del Sur,Otros países de África,Canadá,Estados Unidos de América,México,Antigua y Barbuda,Bahamas,Barbados,Belice,Costa Rica,Cuba,Dominica,El Salvador,Granada,Guatemala,Haití,Honduras,Jamaica,Nicaragua,Panamá,San Vicente y Las Granadinas,República Dominicana,Trinidad Y Tobago,Santa Lucía,San Cristobal y Nieves,Argentina,Bolivia,Brasil,Colombia,Chile,Ecuador,Guyana,Paraguay,Perú,Surinám,Uruguay,Venezuela,Otros países de América_y,Afganistán,Arabia Saudita,Bahrein,Bangladesh,Myanmar,China,Emiratos Árabes Unidos,Filipinas,India,Indonesia,Iraq,Irán,Israel,Japón,Jordania,Camboya,Kuwait,Laos,Líbano,Malasia,Maldivas,Mongolia,Nepal,Omán,Pakistán,Qatar,Corea del Sur,Corea del Norte,Singapur,Siria,Sri Lanka,Tailandia,Turquía,Vietnam,Brunei,Islas Marshall,Yemen,Azerbaiyán,Kazajstán,Kirguistán,Tayikistán,Turkmenistán,Uzbekistán,Bhutan,Otros países de Asia,Australia,Fiji,Nueva Zelanda,Papua Nueva Guinea,Islas Salomón,Samoa,Tonga,Vanuatu,Micronesia,Tuvalu,Timor Oriental,Apátridas,Otros países de Oceanía,_merge
0442,Colmenarejo,9376,17.790102,1668,8155,90,250,48,84,692,1,55,1,0,2,3,7,0,0,678,0,8,0,0,4,0,40,0,0,0,0,0,6,3,20,0,18,10,299,0,0,1,1,26,2,1,2,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,0,0,0,0,2,3,0,15,0,0,0,23,0,3,0,0,4,0,0,0,9,3,21,75,4,37,0,11,57,0,3,39,1,0,0,0,0,0,20,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0455,Colmenar Viejo,52480,19.081554,10014,44445,355,1382,225,881,4803,0,378,11,0,3,10,226,0,5,4064,7,81,5,5,11,1,226,0,0,0,0,3,33,90,102,0,82,58,1020,0,0,6,4,44,1,13,2,6,0,3,4,2,0,3,0,0,34,0,5,0,0,0,14,8,0,0,0,0,4,0,4,0,0,2,4,0,0,2,3,0,0,0,0,0,0,0,0,2,924,0,0,0,0,1,16,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,3,0,1,0,0,0,4,45,42,1,0,0,0,1,97,0,71,0,4,0,192,0,16,1,0,83,0,0,0,92,65,88,316,26,445,0,468,192,0,4,315,0,0,0,0,2,0,154,0,8,14,5,0,5,1,11,1,0,0,0,0,0,0,0,0,0,67,0,4,0,5,0,0,1,2,7,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,both
0468,Collado Mediano,7348,18.535656,1362,6400,76,370,49,71,347,0,31,4,0,3,1,217,0,2,477,1,5,0,2,4,0,30,0,1,0,0,0,5,7,15,0,27,6,58,0,0,3,4,12,0,1,1,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,2,0,6,0,2,0,28,0,8,0,0,4,0,0,0,10,1,17,37,1,13,0,6,13,0,4,24,0,0,0,0,0,0,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,both
0474,Collado Villalba,63825,24.924402,15908,51015,534,2662,165,1235,7786,0,413,15,2,1,4,1204,0,1,6179,1,32,2,6,11,0,245,0,0,0,0,1,17,98,96,0,57,36,1195,0,0,4,2,228,2,13,3,9,1,1,3,1,1,3,1,6,39,0,2,0,0,0,2,19,1,0,0,15,3,0,1,2,0,5,2,0,2,0,6,0,12,0,0,2,0,0,0,4,1840,0,4,2,0,0,12,0,1,1,0,13,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,33,34,0,0,0,0,8,64,0,160,0,13,2,305,0,27,1,0,144,0,0,0,142,116,97,1205,48,354,0,236,475,0,52,628,1,0,0,1,6,0,192,0,22,8,2,0,10,0,10,0,0,0,0,0,0,1,0,0,0,16,0,7,0,0,2,0,1,3,0,0,0,0,0,3,0,0,2,4,0,5,2,0,1,0,0,0,0,0,0,0,0,1,0,both
0480,Corpa,742,12.264151,91,687,5,4,0,2,44,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0493,Coslada,81273,18.405867,14959,76151,342,651,119,637,2871,0,492,10,1,1,1,79,0,0,2848,2,27,2,4,2,0,137,0,0,0,0,0,6,50,82,0,27,17,9132,0,0,3,7,52,1,63,3,8,0,2,5,1,0,3,2,7,18,0,3,0,0,0,0,14,0,0,0,3,7,0,1,3,0,4,1,1,1,13,5,11,25,1,0,0,0,0,0,2,198,1,1,0,1,0,33,0,0,0,0,34,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,2,24,30,0,0,0,0,3,54,0,16,0,13,0,132,3,43,1,0,52,0,0,0,44,49,62,306,9,91,0,88,215,0,25,327,0,2,0,0,13,0,292,0,13,3,3,1,8,0,3,1,0,0,0,1,0,0,0,0,0,42,0,2,0,0,4,0,5,2,4,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,both
0506,Cubas de la Sagra,6642,10.102379,671,6129,33,57,8,67,288,0,59,1,0,1,0,24,0,1,294,0,6,1,0,1,0,7,0,0,0,0,0,1,7,7,0,6,1,66,0,0,3,1,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,19,0,6,0,0,0,9,0,1,0,0,3,0,0,0,10,3,14,49,3,6,0,7,5,0,0,17,0,0,0,0,1,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0513,Chapinería,2494,14.35445,358,2217,11,139,7,16,90,0,14,0,0,0,0,0,0,0,136,0,0,0,0,0,0,9,0,0,0,0,0,1,1,12,0,2,4,41,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,4,1,1,10,1,6,0,2,4,0,0,4,0,0,0,0,1,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0528,Chinchón,5506,15.528514,855,4892,46,136,12,78,307,0,34,1,0,0,1,3,0,0,288,0,3,0,1,0,0,16,0,0,1,0,0,8,1,11,0,8,0,178,0,0,0,0,7,0,5,1,0,0,0,0,1,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,101,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,14,0,5,0,0,1,7,0,1,0,0,6,0,0,0,10,21,12,23,15,15,0,4,7,0,1,26,0,0,0,0,0,0,9,0,1,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,both
0534,Daganzo de Arriba,10520,12.034221,1266,9653,58,52,39,92,577,0,48,1,0,1,5,14,0,2,545,1,15,0,0,2,0,49,0,0,0,0,0,0,19,32,0,14,9,211,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,6,0,0,0,0,0,12,0,2,0,1,0,11,0,0,0,0,9,0,0,0,13,1,14,44,33,12,0,13,8,0,1,75,0,0,0,0,9,0,22,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0549,Escorial (El),16594,16.246836,2696,14557,349,324,104,184,949,0,117,10,2,1,4,51,0,2,1082,2,17,0,11,5,0,64,0,0,0,0,0,5,15,37,0,34,30,327,0,0,6,4,194,0,12,1,0,2,0,1,1,0,1,0,9,20,0,2,0,0,0,1,0,0,0,0,2,3,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,166,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,28,11,0,0,0,0,0,8,0,26,0,6,1,30,0,13,0,0,11,0,0,0,34,25,17,107,11,22,0,19,37,0,9,76,0,0,0,0,1,0,35,0,10,1,0,1,5,0,5,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,both
0552,Estremera,1381,17.451122,241,1295,1,19,6,10,48,0,2,0,0,0,0,2,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,9,5,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0565,Fresnedillas de la Oliva,1742,31.228474,544,1339,19,263,4,21,93,0,3,0,0,0,0,0,0,0,171,0,0,0,0,0,0,4,0,0,0,0,0,1,8,7,0,2,3,108,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,5,0,0,0,0,1,0,0,0,8,0,11,15,0,5,0,3,2,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0571,Fresno de Torote,2416,13.907285,336,2182,20,53,7,21,123,0,10,0,0,0,0,1,0,0,122,0,3,0,0,1,0,5,0,0,0,0,0,0,3,3,0,2,0,73,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,7,5,18,4,1,1,3,6,0,1,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0587,Fuenlabrada,192233,14.422082,27724,169210,1267,7866,164,2160,9836,0,1699,31,5,10,8,261,0,1,10251,2,42,4,13,4,0,224,0,0,1,0,2,33,229,185,0,27,29,2796,0,0,4,6,646,7,88,11,5,1,4,5,4,3,4,4,32,71,0,3,0,0,1,33,18,2,0,0,11,43,0,27,10,0,24,4,1,11,33,51,6,728,1,1,2,4,0,1,18,3336,1,0,0,0,0,1398,0,2,1,0,24,0,3,4,0,0,1,0,1,7,1,29,0,1,0,0,1,0,24,56,0,0,0,0,5,160,1,63,0,15,11,325,0,61,14,0,432,0,0,0,133,170,188,1423,91,507,0,147,757,0,28,728,0,0,0,0,22,0,1193,0,36,15,7,1,4,2,12,6,0,0,0,6,1,0,0,1,0,84,0,7,0,0,86,3,0,5,12,0,0,0,0,6,1,1,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,both
0590,Fuente el Saz de Jarama,6883,21.662066,1491,5701,31,220,22,228,607,0,70,4,0,1,3,67,0,1,469,1,5,0,1,2,0,14,0,0,0,0,0,4,8,5,0,9,1,162,0,0,2,0,8,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,169,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,2,0,1,0,0,1,11,0,0,0,1,0,35,0,10,1,0,70,0,0,0,6,18,14,136,9,38,0,31,34,0,2,55,0,0,3,0,0,0,29,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,both
0604,Fuentidueña de Tajo,2228,15.484739,345,2009,6,25,4,32,143,0,9,0,0,0,0,3,0,0,103,0,3,1,0,0,0,3,0,0,0,0,0,1,2,3,0,0,1,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,2,4,35,0,4,0,5,7,0,8,12,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0611,Galapagar,34712,23.887993,8292,27977,427,1176,215,662,4027,0,220,8,0,6,9,203,0,5,3374,9,54,3,5,16,1,174,0,0,1,0,1,12,42,102,0,76,49,762,0,0,9,3,165,2,9,2,2,0,9,3,1,0,2,0,0,21,0,7,0,0,0,4,1,0,0,0,3,0,0,3,4,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,841,0,0,2,0,0,2,0,0,3,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,48,67,0,0,0,0,6,53,1,41,0,55,1,132,0,31,0,0,35,0,0,0,63,36,35,620,22,266,0,56,319,0,30,218,0,0,0,0,0,0,76,0,13,2,0,0,5,1,10,1,0,0,0,2,1,0,0,2,0,14,0,4,0,0,1,0,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0626,Garganta de los Montes,411,9.73236,40,386,2,6,1,0,16,0,0,0,0,0,0,4,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0632,Gargantilla del Lozoya y Pinilla de Buitrago,344,13.66279,47,317,4,4,0,0,19,0,0,0,0,0,2,0,0,0,19,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0647,Gascones,191,14.659686,28,184,0,0,0,0,7,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0650,Getafe,183095,15.643246,28642,159385,1860,3890,340,2419,12791,1,2379,30,6,5,16,924,2,3,9414,7,73,7,17,10,0,428,0,0,1,0,1,24,352,253,1,59,43,2464,0,0,8,3,1046,4,161,21,34,2,7,11,4,1,2,0,59,107,0,3,0,0,1,7,38,0,0,0,4,18,0,12,37,0,24,0,0,5,3,28,19,112,3,0,0,6,3,0,82,2300,0,3,1,0,0,193,5,1,1,0,39,0,4,17,1,0,0,0,2,10,0,3,0,0,1,0,0,12,69,99,0,0,0,0,18,324,0,185,0,24,3,476,0,63,6,0,250,0,0,0,180,192,360,2225,99,1000,0,196,912,0,28,1194,0,3,0,0,99,0,1645,0,40,73,8,6,23,1,10,5,0,0,0,3,0,0,4,2,0,101,0,18,0,0,44,1,1,16,10,0,0,4,8,9,1,3,0,0,0,7,3,0,2,0,0,0,0,0,0,0,0,4,7,both
0663,Griñón,10467,10.681189,1118,9615,50,223,20,59,379,0,118,3,1,0,0,20,0,0,427,0,9,1,3,1,0,20,0,0,0,0,0,2,7,9,0,6,6,131,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,4,0,2,0,0,1,10,0,6,0,0,6,0,0,0,7,13,8,29,5,29,0,3,26,0,0,28,0,0,0,0,0,0,89,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0679,Guadalix de la Sierra,6594,17.091295,1127,5676,59,336,12,139,326,0,43,3,0,0,4,9,0,2,440,0,3,0,1,2,0,11,0,0,0,0,0,1,16,15,0,22,16,106,0,0,0,0,9,0,12,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,1,2,0,2,0,8,0,3,0,0,26,0,0,0,12,4,6,32,9,15,0,2,12,0,7,30,0,0,0,0,0,0,20,0,1,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,both
0685,Guadarrama,16747,15.734161,2635,14716,162,561,49,175,1005,0,78,1,0,4,5,214,0,0,1029,0,3,0,0,0,0,52,0,0,0,0,0,4,13,15,0,26,10,240,0,0,1,3,48,1,2,1,1,0,2,1,1,0,0,1,4,11,0,1,0,0,0,5,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,13,5,0,0,0,0,1,27,0,16,0,2,0,19,0,8,1,0,11,0,0,0,52,16,40,77,15,39,0,20,58,0,13,66,0,0,0,0,0,0,38,0,1,1,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0698,Hiruela (La),72,2.7777777,2,70,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0702,Horcajo de la Sierra-Aoslos,170,18.82353,32,150,0,12,0,5,2,0,1,0,0,0,1,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
0719,Horcajuelo de la Sierra,106,16.037735,17,100,2,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
